screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,query
ai6yrham,AI6YR,910623276778405888,1187763833164554241,/ai6yrham/status/1187763833164554241,2019-10-25 16:12:20,1572019940,"#SaddleRidgeFire Visible smoke 1/4 mile east 2 miles west of I-5 corridor where it meets 14, within perimeter. No threat. Reported by #TickFire air attack.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleRidgeFire?src=hash""><s>#</s><b><strong>SaddleRidgeFire</strong></b></a> Visible smoke 1/4 mile east 2 miles west of I-5 corridor where it meets 14, within perimeter. No threat. Reported by <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TickFire?src=hash""><s>#</s><b>TickFire</b></a> air attack.</p>",[],"['SaddleRidgeFire', 'TickFire']",False,[],,13,4,0,False,False,,[],saddleridgefire
SCV_HLS,SCV 🚁🚔🚨,4461520813,1187755536877420546,/SCV_HLS/status/1187755536877420546,2019-10-25 15:39:22,1572017962,"#SaddleRidgeFire 
Report that a structure on Coltrane Ave is threatened or involved. Came in to #TickFire command... they are confirming address.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleRidgeFire?src=hash""><s>#</s><b><strong>SaddleRidgeFire</strong></b></a> 
Report that a structure on Coltrane Ave is threatened or involved. Came in to <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TickFire?src=hash""><s>#</s><b>TickFire</b></a> command... they are confirming address.</p>",[],"['SaddleRidgeFire', 'TickFire']",False,[],,3,2,0,False,False,,[],saddleridgefire
ai6yrham,AI6YR,910623276778405888,1187754899087351809,/ai6yrham/status/1187754899087351809,2019-10-25 15:36:50,1572017810,"#TickFire Some confusion over the 23121 Coltrane address passed over command channel, they believe the location is actually the #SaddleRidgeFire - being passed over to that command (which is still active, in mop up). Believed to be the mulch pile (recurring issue). pic.twitter.com/xsUfgGQWqn","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TickFire?src=hash""><s>#</s><b>TickFire</b></a> Some confusion over the 23121 Coltrane address passed over command channel, they believe the location is actually the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleRidgeFire?src=hash""><s>#</s><b><strong>SaddleRidgeFire</strong></b></a> - being passed over to that command (which is still active, in mop up). Believed to be the mulch pile (recurring issue). <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/xsUfgGQWqn"">pic.twitter.com/xsUfgGQWqn</a></p>",[],"['TickFire', 'SaddleRidgeFire']",True,['https://pbs.twimg.com/media/EHvAyLfUEAAKNJY.png'],,12,3,0,False,False,,[],saddleridgefire
karldotcom,karldotcom,9662782,1187695331703607297,/karldotcom/status/1187695331703607297,2019-10-25 11:40:08,1572003608,LAFD cancelling #brushfire response at I5 x Balboa...small spot fire / flare up within the #SaddleRidgeFire burn area.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">LAFD cancelling <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/brushfire?src=hash""><s>#</s><b>brushfire</b></a> response at I5 x Balboa...small spot fire / flare up within the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleRidgeFire?src=hash""><s>#</s><b><strong>SaddleRidgeFire</strong></b></a> burn area.</p>",[],"['brushfire', 'SaddleRidgeFire']",False,[],,1,0,0,False,False,,[],saddleridgefire
leslieosd,LeslieOSD #OWS,116290959,1187624738765586432,/leslieosd/status/1187624738765586432,2019-10-25 06:59:37,1571986777,"Active California Wildfires now.

#SouthFire
#ForkFire
#TabooseFire
#SaddleridgeFire
#PalisadesFire
#TickFire
#SepulvedaFire
#CaplesFire
#LittleMountainFire
#OldWaterFire
#OakFire
#KincadeFire
#MuirFire
#CabrilloFire
#Martinez3Fire
#MinesFire","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Active California Wildfires now.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SouthFire?src=hash""><s>#</s><b>SouthFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ForkFire?src=hash""><s>#</s><b>ForkFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TabooseFire?src=hash""><s>#</s><b>TabooseFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PalisadesFire?src=hash""><s>#</s><b>PalisadesFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TickFire?src=hash""><s>#</s><b>TickFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SepulvedaFire?src=hash""><s>#</s><b>SepulvedaFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaplesFire?src=hash""><s>#</s><b>CaplesFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LittleMountainFire?src=hash""><s>#</s><b>LittleMountainFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OldWaterFire?src=hash""><s>#</s><b>OldWaterFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OakFire?src=hash""><s>#</s><b>OakFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KincadeFire?src=hash""><s>#</s><b>KincadeFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MuirFire?src=hash""><s>#</s><b>MuirFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CabrilloFire?src=hash""><s>#</s><b>CabrilloFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Martinez3Fire?src=hash""><s>#</s><b>Martinez3Fire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MinesFire?src=hash""><s>#</s><b>MinesFire</b></a></p>",[],"['SouthFire', 'ForkFire', 'TabooseFire', 'SaddleridgeFire', 'PalisadesFire', 'TickFire', 'SepulvedaFire', 'CaplesFire', 'LittleMountainFire', 'OldWaterFire', 'OakFire', 'KincadeFire', 'MuirFire', 'CabrilloFire', 'Martinez3Fire', 'MinesFire']",False,[],,13,18,2,True,False,,[],saddleridgefire
JefHall6,Jef Hall,225241279,1187613479848435712,/JefHall6/status/1187613479848435712,2019-10-25 06:14:53,1571984093,"Active California Wildfires now.

#SouthFire
#ForkFire
#TabooseFire
#SaddleridgeFire
#PalisadesFire
#TickFire
#SepulvedaFire
#CaplesFire
#LittleMountainFire
#OldWaterFire
#OakFire
#KincadeFire
#MuirFire
#CabrilloFire
#Martinez3Fire
#MinesFire","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Active California Wildfires now.

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SouthFire?src=hash""><s>#</s><b>SouthFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ForkFire?src=hash""><s>#</s><b>ForkFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TabooseFire?src=hash""><s>#</s><b>TabooseFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PalisadesFire?src=hash""><s>#</s><b>PalisadesFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TickFire?src=hash""><s>#</s><b>TickFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SepulvedaFire?src=hash""><s>#</s><b>SepulvedaFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaplesFire?src=hash""><s>#</s><b>CaplesFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LittleMountainFire?src=hash""><s>#</s><b>LittleMountainFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OldWaterFire?src=hash""><s>#</s><b>OldWaterFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OakFire?src=hash""><s>#</s><b>OakFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KincadeFire?src=hash""><s>#</s><b>KincadeFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MuirFire?src=hash""><s>#</s><b>MuirFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CabrilloFire?src=hash""><s>#</s><b>CabrilloFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Martinez3Fire?src=hash""><s>#</s><b>Martinez3Fire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MinesFire?src=hash""><s>#</s><b>MinesFire</b></a></p>",[],"['SouthFire', 'ForkFire', 'TabooseFire', 'SaddleridgeFire', 'PalisadesFire', 'TickFire', 'SepulvedaFire', 'CaplesFire', 'LittleMountainFire', 'OldWaterFire', 'OakFire', 'KincadeFire', 'MuirFire', 'CabrilloFire', 'Martinez3Fire', 'MinesFire']",False,[],,41,33,5,True,False,,[],saddleridgefire
CodeRed001Blue,Wildfire Incidents,855888405959331840,1187610439737151488,/CodeRed001Blue/status/1187610439737151488,2019-10-25 06:02:48,1571983368,"Active Wildfires In CA:
#SouthFire
#ForkFire
#TabooseFire
#SaddleridgeFire
#PalisadesFire
#TickFire
#SepulvedaFire
#CaplesFire
#LittleMountainFire
#OldWaterFire
#OakFire
#KincadeFire
#MuirFire
#CabrilloFire
#Martinez3Fire
#MinesFire","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Active Wildfires In CA:
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SouthFire?src=hash""><s>#</s><b>SouthFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ForkFire?src=hash""><s>#</s><b>ForkFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TabooseFire?src=hash""><s>#</s><b>TabooseFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/PalisadesFire?src=hash""><s>#</s><b>PalisadesFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TickFire?src=hash""><s>#</s><b>TickFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SepulvedaFire?src=hash""><s>#</s><b>SepulvedaFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaplesFire?src=hash""><s>#</s><b>CaplesFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LittleMountainFire?src=hash""><s>#</s><b>LittleMountainFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OldWaterFire?src=hash""><s>#</s><b>OldWaterFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OakFire?src=hash""><s>#</s><b>OakFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/KincadeFire?src=hash""><s>#</s><b>KincadeFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MuirFire?src=hash""><s>#</s><b>MuirFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CabrilloFire?src=hash""><s>#</s><b>CabrilloFire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Martinez3Fire?src=hash""><s>#</s><b>Martinez3Fire</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MinesFire?src=hash""><s>#</s><b>MinesFire</b></a></p>",[],"['SouthFire', 'ForkFire', 'TabooseFire', 'SaddleridgeFire', 'PalisadesFire', 'TickFire', 'SepulvedaFire', 'CaplesFire', 'LittleMountainFire', 'OldWaterFire', 'OakFire', 'KincadeFire', 'MuirFire', 'CabrilloFire', 'Martinez3Fire', 'MinesFire']",False,[],,31,30,0,False,False,,[],saddleridgefire
tmiHanna,Hanna Maxfield,322820568,1187597173640196096,/tmiHanna/status/1187597173640196096,2019-10-25 05:10:05,1571980205,The smoke from the #TickFire seems way worse than from the #SaddleridgeFire in the SFV ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The smoke from the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TickFire?src=hash""><s>#</s><b>TickFire</b></a> seems way worse than from the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a> in the SFV <img alt=""😷"" aria-label=""Emoji: Face with medical mask"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f637.png"" title=""Face with medical mask""/></p>",[],"['TickFire', 'SaddleridgeFire']",False,[],,1,0,0,False,False,,[],saddleridgefire
SCV_HLS,SCV 🚁🚔🚨,4461520813,1187590650062991360,/SCV_HLS/status/1187590650062991360,2019-10-25 04:44:09,1571978649,#SaddleRidgeFire Flare up at the top of the hill by Tunnel One SB 5 S/O Calgrove. Crews are on scene with eyes on it. It IS Part of the SaddleRidge Fire. NOT a new fire. Its part of the Mulch Fire from earlier today.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleRidgeFire?src=hash""><s>#</s><b><strong>SaddleRidgeFire</strong></b></a> Flare up at the top of the hill by Tunnel One SB 5 S/O Calgrove. Crews are on scene with eyes on it. It IS Part of the SaddleRidge Fire. NOT a new fire. Its part of the Mulch Fire from earlier today.</p>",[],['SaddleRidgeFire'],False,[],,11,2,1,True,False,,[],saddleridgefire
Midian42,Cheryl Murphy,38893240,1187588601955012608,/Midian42/status/1187588601955012608,2019-10-25 04:36:01,1571978161,Lol yeah the #SaddleridgeFire fire was still burning at 97% contained as of yesterday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Lol yeah the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a> fire was still burning at 97% contained as of yesterday</p>",[],['SaddleridgeFire'],False,[],,1,0,1,True,True,1187533024591777792,"[{'screen_name': 'subjectbgd', 'user_id': '100415689'}]",saddleridgefire
MImi_TheSound,Mimi Chen,23226974,1187581646553247744,/MImi_TheSound/status/1187581646553247744,2019-10-25 04:08:23,1571976503,I was just thru that with the #SaddleRidgeFire I totally get what you are going thru.  Just stay safe!  (it sucks),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I was just thru that with the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleRidgeFire?src=hash""><s>#</s><b><strong>SaddleRidgeFire</strong></b></a> I totally get what you are going thru.  Just stay safe!  (it sucks)</p>",[],['SaddleRidgeFire'],False,[],,0,0,0,False,True,1187541709741121537,"[{'screen_name': 'MShiningElk', 'user_id': '22718873'}]",saddleridgefire
Jenn13Jenn13,Jennifer Marshall,714558596,1187574237428502528,/Jenn13Jenn13/status/1187574237428502528,2019-10-25 03:38:56,1571974736,"When the #saddleridgefire happened and everything was shut down, I realized we were trapped in the valley. ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">When the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/saddleridgefire?src=hash""><s>#</s><b><strong>saddleridgefire</strong></b></a> happened and everything was shut down, I realized we were trapped in the valley. <img alt=""😲"" aria-label=""Emoji: Astonished face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f632.png"" title=""Astonished face""/></p>",[],['saddleridgefire'],False,[],,0,0,1,True,True,1187518947240792065,"[{'screen_name': 'BonnieNSaysWhat', 'user_id': '1175634944380420096'}]",saddleridgefire
lacfd,LACoFD Incident Alerts,46174000,1187863941386391552,/lacfd/status/1187863941386391552,2019-10-25 22:50:07,1572043807,#SaddleRidgeFire: @ABC7 Air7 located a spot on the ridge. COPT18 is now on scene and has requested COPT19 to assist. Fire is in heavy brush but still within the burn area. Strike Team 1144F is also on scene. COPT19 will be dipping out of D-74W (Los Angeles Reservoir-DWP). #LACoFD,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleRidgeFire?src=hash""><s>#</s><b><strong>SaddleRidgeFire</strong></b></a>: <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""16374678"" dir=""ltr"" href=""/ABC7""><s>@</s><b>ABC7</b></a> Air7 located a spot on the ridge. COPT18 is now on scene and has requested COPT19 to assist. Fire is in heavy brush but still within the burn area. Strike Team 1144F is also on scene. COPT19 will be dipping out of D-74W (Los Angeles Reservoir-DWP). <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LACoFD?src=hash""><s>#</s><b>LACoFD</b></a></p>",[],"['SaddleRidgeFire', 'LACoFD']",False,[],,33,8,0,False,False,,[],saddleridgefire
socalgas,SoCalGas,29570430,1187843150796115969,/socalgas/status/1187843150796115969,2019-10-25 21:27:30,1572038850,"To our customers that have been impacted by the recent wildfires, we are making temporary changes to our billing policy. #CaliforniaFires #TickFire #SaddleridgeFire #wildfires  Find more info here: http://socalgas.com/billing-support pic.twitter.com/Du6Umr7wLy","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">To our customers that have been impacted by the recent wildfires, we are making temporary changes to our billing policy. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CaliforniaFires?src=hash""><s>#</s><b>CaliforniaFires</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TickFire?src=hash""><s>#</s><b>TickFire</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wildfires?src=hash""><s>#</s><b>wildfires</b></a>  Find more info here: <a class=""twitter-timeline-link"" data-expanded-url=""http://socalgas.com/billing-support"" dir=""ltr"" href=""https://t.co/hyV3YAeftj"" rel=""nofollow noopener"" target=""_blank"" title=""http://socalgas.com/billing-support""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">socalgas.com/billing-support</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/Du6Umr7wLy"">pic.twitter.com/Du6Umr7wLy</a></p>",['http://socalgas.com/billing-support'],"['CaliforniaFires', 'TickFire', 'SaddleridgeFire', 'wildfires']",True,['https://pbs.twimg.com/media/EHwRCy-U4AEliLG.jpg'],,14,11,0,False,False,,[],saddleridgefire
lacfd,LACoFD Incident Alerts,46174000,1187836257495158785,/lacfd/status/1187836257495158785,2019-10-25 21:00:07,1572037207,This is related to the #SaddleRidgeFire. There has been a stubborn mulch pile that has been burning for days. It’s well into the burn area and is no threat. Patrol Strike Team 1144F on scene. #LACoFDhttps://twitter.com/SCVTV20/status/1187834105196666881 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This is related to the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleRidgeFire?src=hash""><s>#</s><b><strong>SaddleRidgeFire</strong></b></a>. There has been a stubborn mulch pile that has been burning for days. It’s well into the burn area and is no threat. Patrol Strike Team 1144F on scene. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/LACoFD?src=hash""><s>#</s><b>LACoFD</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/SCVTV20/status/1187834105196666881"" dir=""ltr"" href=""https://t.co/nX9AaZ154W"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/SCVTV20/status/1187834105196666881""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/SCVTV20/status</span><span class=""invisible"">/1187834105196666881</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/SCVTV20/status/1187834105196666881'],"['SaddleRidgeFire', 'LACoFDhttps']",False,[],,33,9,7,True,False,,[],saddleridgefire
SCV_HLS,SCV 🚁🚔🚨,4461520813,1187836107204939776,/SCV_HLS/status/1187836107204939776,2019-10-25 20:59:31,1572037171,Crew 1144F on scene of Crescent Valley MHP to investigate callers from the MHP seeing smoke. All fire is contained across the freeway. #SaddleRidgeFire,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Crew 1144F on scene of Crescent Valley MHP to investigate callers from the MHP seeing smoke. All fire is contained across the freeway. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleRidgeFire?src=hash""><s>#</s><b><strong>SaddleRidgeFire</strong></b></a></p>",[],['SaddleRidgeFire'],False,[],,2,1,0,False,False,,[],saddleridgefire
RepKatieHill,Rep. Katie Hill,1068273911224094721,1187830072620793858,/RepKatieHill/status/1187830072620793858,2019-10-25 20:35:32,1572035732,"As our community works to rebuild after the #SaddleridgeFire, we are now faced with an escalating threat in the form of the #TickFire.

That’s why I sent this letter to President Trump and Administrator Gaynor to request their continued support and attention to this matter. pic.twitter.com/3Jm3GKsvuo","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">As our community works to rebuild after the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/SaddleridgeFire?src=hash""><s>#</s><b><strong>SaddleridgeFire</strong></b></a>, we are now faced with an escalating threat in the form of the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/TickFire?src=hash""><s>#</s><b>TickFire</b></a>.

That’s why I sent this letter to President Trump and Administrator Gaynor to request their continued support and attention to this matter. <img alt=""⬇️"" aria-label=""Emoji: Downwards arrow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2b07.png"" title=""Downwards arrow""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/3Jm3GKsvuo"">pic.twitter.com/3Jm3GKsvuo</a></p>",[],"['SaddleridgeFire', 'TickFire']",True,['https://pbs.twimg.com/media/EHwFJzxX0AEzVL6.jpg'],,704,109,356,True,False,,[],saddleridgefire
